Plot Title: 10760651,,,,,
#,"Date Time, GMT-07:00","Temp, °C","Intensity, Lux",Bad Battery,End Of File
1,9/1/2020 0:36,13.942,0,,
2,9/1/2020 6:36,16.618,10.8,,
3,9/1/2020 12:36,27.961,44089.2,,
4,9/1/2020 18:36,23.1,699.7,,
5,9/2/2020 0:36,19.472,0,,
6,9/2/2020 6:36,18.331,10.8,,
7,9/2/2020 12:36,30.255,39955.8,,
8,9/2/2020 18:36,23.388,688.9,,
9,9/3/2020 0:36,19.853,0,,
10,9/3/2020 6:36,19.853,21.5,,
11,9/3/2020 12:36,32.704,42711.4,,
12,9/3/2020 18:36,26.683,656.6,,
13,9/4/2020 0:36,21.473,0,,
14,9/4/2020 6:36,19.853,21.5,,
15,9/4/2020 12:36,29.953,52355.9,,
16,9/4/2020 18:36,22.142,667.4,,
17,9/5/2020 0:36,17.189,0,,
18,9/5/2020 6:36,16.046,10.8,,
19,9/5/2020 12:36,26.292,38578,,
20,9/5/2020 18:36,21.091,710.4,,
21,9/6/2020 0:36,17.284,0,,
22,9/6/2020 6:36,18.331,10.8,,
23,9/6/2020 12:36,29.652,46844.8,,
24,9/6/2020 18:36,23.581,656.6,,
25,9/7/2020 0:36,19.472,0,,
26,9/7/2020 6:36,17.189,10.8,,
27,9/7/2020 12:36,29.452,49600.3,,
28,9/7/2020 18:36,17.094,366,,
29,9/8/2020 0:36,10.161,0,,
30,9/8/2020 6:36,7.983,43.1,,
31,9/8/2020 12:36,23.677,74400.5,,
32,9/8/2020 18:36,16.141,678.1,,
33,9/9/2020 0:36,13.558,0,,
34,9/9/2020 6:36,13.076,10.8,,
35,9/9/2020 12:36,28.555,68889.3,,
36,9/9/2020 18:36,21.187,376.7,,
37,9/10/2020 0:36,18.236,0,,
38,9/10/2020 6:36,17.57,10.8,,
39,9/10/2020 12:36,23.773,6544.5,,
40,9/10/2020 18:36,19.853,118.4,,
41,9/11/2020 0:36,14.804,0,,
42,9/11/2020 6:36,14.613,0,,
43,9/11/2020 12:36,20.138,5166.7,,
44,9/11/2020 18:36,17.284,193.8,,
45,9/12/2020 0:36,14.613,0,,
46,9/12/2020 6:36,15.187,0,,
47,9/12/2020 12:36,21.091,8611.2,,
48,9/12/2020 18:36,17.189,161.5,,
49,9/13/2020 0:36,16.237,0,,
50,9/13/2020 6:36,16.618,21.5,,
51,9/13/2020 12:36,22.046,12400.1,,
52,9/13/2020 18:36,18.426,96.9,,
53,9/14/2020 0:36,15.569,0,,
54,9/14/2020 6:36,16.332,0,,
55,9/14/2020 12:36,20.996,11711.2,,
56,9/14/2020 18:36,17.094,172.2,,
57,9/15/2020 0:36,16.046,0,,
58,9/15/2020 6:36,16.332,0,,
59,9/15/2020 12:36,23.292,19289,,
60,9/15/2020 18:36,19.092,226,,
61,9/16/2020 0:36,16.141,0,,
62,9/16/2020 6:36,16.427,0,,
63,9/16/2020 12:36,25.61,30311.3,,
64,9/16/2020 18:36,17.094,204.5,,
65,9/17/2020 0:36,13.942,0,,
66,9/17/2020 6:36,13.173,0,,
67,9/17/2020 12:36,23.869,24800.2,,
68,9/17/2020 18:36,15.473,75.3,,
69,9/18/2020 0:36,13.365,0,,
70,9/18/2020 6:36,12.401,0,,
71,9/18/2020 12:36,14.996,1463.9,,
72,9/18/2020 18:36,9.571,64.6,,
73,9/19/2020 0:36,9.176,0,,
74,9/19/2020 6:36,9.472,0,,
75,9/19/2020 12:36,10.357,818.1,,
76,9/19/2020 18:36,10.748,129.2,,
77,9/20/2020 0:36,8.779,0,,
78,9/20/2020 6:36,7.983,0,,
79,9/20/2020 12:36,24.158,42711.4,,
80,9/20/2020 18:36,13.558,96.9,,
81,9/21/2020 0:36,11.334,0,,
82,9/21/2020 6:36,10.553,0,,
83,9/21/2020 12:36,22.812,46844.8,,
84,9/21/2020 18:36,13.173,247.6,,
85,9/22/2020 0:36,11.041,0,,
86,9/22/2020 6:36,10.357,0,,
87,9/22/2020 12:36,14.804,5338.9,,
88,9/22/2020 18:36,12.497,86.1,,
89,9/23/2020 0:36,11.041,0,,
90,9/23/2020 6:36,11.139,0,,
91,9/23/2020 12:36,13.846,1808.3,,
92,9/23/2020 18:36,14.421,0,,
93,9/24/2020 0:36,9.176,0,,
94,9/24/2020 6:36,7.983,0,,
95,9/24/2020 12:36,9.176,2066.7,,
96,9/24/2020 18:36,8.779,32.3,,
97,9/25/2020 0:36,7.882,0,,
98,9/25/2020 6:36,7.782,0,,
99,9/25/2020 12:36,7.381,269.1,,
100,9/25/2020 18:36,9.275,0,,
101,9/26/2020 0:36,8.182,0,,
102,9/26/2020 6:36,7.682,0,,
103,9/26/2020 12:36,8.481,290.6,,
104,9/26/2020 18:36,8.581,10.8,,
105,9/27/2020 0:36,7.28,0,,
106,9/27/2020 6:36,6.37,0,,
107,9/27/2020 12:36,15.76,14466.8,,
108,9/27/2020 18:36,11.236,247.6,,
109,9/28/2020 0:36,10.063,0,,
110,9/28/2020 6:36,11.625,0,,
111,9/28/2020 12:36,23.677,30311.3,,
112,9/28/2020 18:36,17.189,226,,
113,9/29/2020 0:36,16.046,0,,
114,9/29/2020 6:36,16.427,0,,
115,9/29/2020 12:36,27.075,28933.5,,
116,9/29/2020 18:36,20.329,193.8,,
117,9/30/2020 0:36,17.475,0,,
118,9/30/2020 6:36,17.95,0,,
119,9/30/2020 12:36,27.961,37200.2,,
120,9/30/2020 18:36,20.043,10.8,,
121,10/1/2020 0:36,18.806,0,,
122,10/1/2020 6:36,18.711,0,,
123,10/1/2020 12:36,27.468,26178,,
124,10/1/2020 18:36,20.424,21.5,,
125,10/2/2020 0:36,19.092,0,,
126,10/2/2020 6:36,17.379,0,,
127,10/2/2020 12:36,23.869,9300.1,,
128,10/2/2020 18:36,19.472,96.9,,
129,10/3/2020 0:36,17.189,0,,
130,10/3/2020 6:36,15.76,0,,
131,10/3/2020 12:36,23.004,8611.2,,
132,10/3/2020 18:36,17.665,43.1,,
133,10/4/2020 0:36,15.282,0,,
134,10/4/2020 6:36,14.517,0,,
135,10/4/2020 12:36,20.71,8611.2,,
136,10/4/2020 18:36,15.76,10.8,,
137,10/5/2020 0:36,13.846,0,,
138,10/5/2020 6:36,14.325,0,,
139,10/5/2020 12:36,21.282,9644.5,,
140,10/5/2020 18:36,18.806,10.8,,
141,10/6/2020 0:36,17.475,0,,
142,10/6/2020 6:36,17.665,0,,
143,10/6/2020 12:36,23.292,11711.2,,
144,10/6/2020 18:36,19.377,0,,
145,10/7/2020 0:36,16.523,0,,
146,10/7/2020 6:36,15.473,0,,
147,10/7/2020 12:36,20.138,5511.1,,
148,10/7/2020 18:36,16.427,0,,
149,10/8/2020 0:36,13.461,0,,
150,10/8/2020 6:36,12.013,0,,
151,10/8/2020 12:36,17.855,5166.7,,
152,10/8/2020 18:36,15.091,10.8,,
153,10/9/2020 0:36,11.722,0,,
154,10/9/2020 6:36,11.625,0,,
155,10/9/2020 12:36,17.189,4305.6,,
156,10/9/2020 18:36,13.846,0,,
157,10/10/2020 0:36,10.944,0,,
158,10/10/2020 6:36,8.382,0,,
159,10/10/2020 12:36,5.347,538.2,,
160,10/10/2020 18:36,5.86,0,,
161,10/11/2020 0:36,5.141,0,,
162,10/11/2020 6:36,4.934,0,,
163,10/11/2020 12:36,5.552,344.4,,
164,10/11/2020 18:36,6.978,0,,
165,10/12/2020 0:36,8.382,0,,
166,10/12/2020 6:36,6.064,0,,
167,10/12/2020 12:36,8.182,419.8,,
168,10/12/2020 18:36,7.481,0,,
169,10/13/2020 0:36,7.179,0,,
170,10/13/2020 6:36,7.28,0,,
171,10/13/2020 12:36,9.866,301.4,,
172,10/13/2020 18:36,7.481,0,,
173,10/14/2020 0:36,5.86,0,,
174,10/14/2020 6:36,4.519,0,,
175,10/14/2020 12:36,6.37,1550,,
176,10/14/2020 18:36,6.877,0,,
177,10/15/2020 0:36,4.415,0,,
178,10/15/2020 6:36,3.578,0,,
179,10/15/2020 12:36,9.768,2583.4,,
180,10/15/2020 18:36,9.176,0,,
181,10/16/2020 0:36,9.176,0,,
182,10/16/2020 6:36,9.472,0,,
183,10/16/2020 12:36,14.421,2927.8,,
184,10/16/2020 18:36,12.013,0,,
185,10/17/2020 0:36,9.669,0,,
186,10/17/2020 6:36,9.275,0,,
187,10/17/2020 12:36,10.748,1463.9,,
188,10/17/2020 18:36,10.161,0,,
189,10/18/2020 0:36,9.077,0,,
190,10/18/2020 6:36,7.983,0,,
191,10/18/2020 12:36,8.182,505.9,,
192,10/18/2020 18:36,9.077,0,,
193,10/19/2020 0:36,9.077,0,,
194,10/19/2020 6:36,8.481,0,,
195,10/19/2020 12:36,9.768,2238.9,,
196,10/19/2020 18:36,9.176,0,,
197,10/20/2020 0:36,7.582,0,,
198,10/20/2020 6:36,6.37,0,,
199,10/20/2020 12:36,9.571,2583.4,,
200,10/20/2020 18:36,8.779,0,,
201,10/21/2020 0:36,6.978,0,,
202,10/21/2020 6:36,5.962,0,,
203,10/21/2020 12:36,5.655,1248.6,,
204,10/21/2020 18:36,3.893,0,,
205,10/22/2020 0:36,0.343,0,,
206,10/22/2020 6:36,0.453,0,,
207,10/22/2020 12:36,4.623,2152.8,,
208,10/22/2020 18:36,2.837,0,,
209,10/23/2020 0:36,2.195,0,,
210,10/23/2020 6:36,2.517,0,,
211,10/23/2020 12:36,6.064,1463.9,,
212,10/23/2020 18:36,4.727,0,,
213,10/24/2020 0:36,6.674,0,,
214,10/24/2020 6:36,4.727,0,,
215,10/24/2020 12:36,4.102,914.9,,
216,10/24/2020 18:36,0.01,0,,
217,10/25/2020 0:36,-3.316,0,,
218,10/25/2020 6:36,-6.499,0,,
219,10/25/2020 12:36,-2.727,2325,,
220,10/25/2020 18:36,-2.844,0,,
221,10/26/2020 0:36,-1.341,0,,
222,10/26/2020 6:36,0.343,0,,
223,10/26/2020 12:36,2.41,2497.2,,
224,10/26/2020 18:36,2.303,0,,
225,10/27/2020 0:36,2.517,0,,
226,10/27/2020 6:36,3.472,0,,
227,10/27/2020 12:36,7.782,1980.6,,
228,10/27/2020 18:36,7.381,0,,
229,10/28/2020 0:36,7.882,0,,
230,10/28/2020 6:36,8.481,0,,
231,10/28/2020 12:36,13.269,1894.5,,
232,10/28/2020 18:36,11.236,0,,
233,10/29/2020 0:36,10.063,0,,
234,10/29/2020 6:36,9.176,0,,
235,10/29/2020 12:36,13.846,1894.5,,
236,10/29/2020 18:36,11.528,0,,
237,10/30/2020 0:36,10.846,0,,
238,10/30/2020 6:36,7.481,0,,
239,10/30/2020 12:36,6.268,753.5,,
240,10/30/2020 18:36,5.45,0,,
241,10/31/2020 0:36,3.261,0,,
242,10/31/2020 6:36,2.837,0,,
243,10/31/2020 12:36,7.782,1894.5,,
244,10/31/2020 18:36,8.382,0,,
245,11/1/2020 0:36,8.382,0,,
246,11/1/2020 6:36,9.472,0,,
247,11/1/2020 12:36,13.942,1894.5,,
248,11/1/2020 18:36,12.497,0,,
249,11/2/2020 0:36,12.401,0,,
250,11/2/2020 6:36,11.722,0,,
251,11/2/2020 12:36,14.709,1894.5,,
252,11/2/2020 18:36,12.497,0,,
253,11/3/2020 0:36,11.916,0,,
254,11/3/2020 6:36,10.748,0,,
255,11/3/2020 12:36,11.334,2411.1,,
256,11/3/2020 18:36,9.077,0,,
257,11/4/2020 0:36,9.373,0,,
258,11/4/2020 6:36,8.779,0,,
259,11/4/2020 12:36,11.041,2755.6,,
260,11/4/2020 18:36,10.748,0,,
261,11/5/2020 0:36,9.768,0,,
262,11/5/2020 6:36,8.978,0,,
263,11/5/2020 12:36,8.978,193.8,,
264,11/5/2020 18:36,6.877,0,,
265,11/6/2020 0:36,5.962,0,,
266,11/6/2020 6:36,2.195,0,,
267,11/6/2020 12:36,2.41,1377.8,,
268,11/6/2020 18:36,1.764,0,,
269,11/7/2020 0:36,1.439,0,,
270,11/7/2020 6:36,1.221,0,,
271,11/7/2020 12:36,0.343,592,,
272,11/7/2020 18:36,0.232,0,,
273,11/8/2020 0:36,0.453,0,,
274,11/8/2020 6:36,0.343,0,,
275,11/8/2020 12:36,0.343,96.9,,
276,11/8/2020 18:36,0.453,0,,
277,11/9/2020 0:36,-0.102,0,,
278,11/9/2020 6:36,-0.549,0,,
279,11/9/2020 12:36,-0.102,172.2,,
280,11/9/2020 18:36,0.01,0,,
281,11/10/2020 0:36,0.01,0,,
282,11/10/2020 6:36,0.121,0,,
283,11/10/2020 12:36,0.343,0,,
284,11/10/2020 18:36,0.343,0,,
285,11/11/2020 0:36,0.453,0,,
286,11/11/2020 6:36,0.453,0,,
287,11/11/2020 12:36,0.453,0,,
288,11/11/2020 18:36,0.453,0,,
289,11/12/2020 0:36,0.453,0,,
290,11/12/2020 6:36,0.01,0,,
291,11/12/2020 12:36,0.453,10.8,,
292,11/12/2020 18:36,0.453,0,,
293,11/13/2020 0:36,0.563,0,,
294,11/13/2020 6:36,0.453,0,,
295,11/13/2020 12:36,0.563,0,,
296,11/13/2020 18:36,0.674,0,,
297,11/14/2020 0:36,0.674,0,,
298,11/14/2020 6:36,0.563,0,,
299,11/14/2020 12:36,0.453,0,,
300,11/14/2020 18:36,0.563,0,,
301,11/15/2020 0:36,0.563,0,,
302,11/15/2020 6:36,0.563,0,,
303,11/15/2020 12:36,0.453,0,,
304,11/15/2020 18:36,0.453,0,,
305,11/16/2020 0:36,0.453,0,,
306,11/16/2020 6:36,0.343,0,,
307,11/16/2020 12:36,0.343,32.3,,
308,11/16/2020 18:36,0.453,0,,
309,11/17/2020 0:36,1.003,0,,
310,11/17/2020 6:36,1.872,0,,
311,11/17/2020 12:36,2.837,258.3,,
312,11/17/2020 18:36,2.73,0,,
313,11/18/2020 0:36,1.548,0,,
314,11/18/2020 6:36,1.98,0,,
315,11/18/2020 12:36,0.232,96.9,,
316,11/18/2020 18:36,0.343,0,,
317,11/19/2020 0:36,0.121,0,,
318,11/19/2020 6:36,0.232,0,,
319,11/19/2020 12:36,0.232,86.1,,
320,11/19/2020 18:36,0.232,0,,
321,11/20/2020 0:36,-0.325,0,,
322,11/20/2020 6:36,-0.662,0,,
323,11/20/2020 12:36,-0.102,215.3,,
324,11/20/2020 18:36,0.121,0,,
325,11/21/2020 0:36,0.121,0,,
326,11/21/2020 6:36,0.01,0,,
327,11/21/2020 12:36,0.121,193.8,,
328,11/21/2020 18:36,0.121,0,,
329,11/22/2020 0:36,0.121,0,,
330,11/22/2020 6:36,0.121,0,,
331,11/22/2020 12:36,0.232,516.7,,
332,11/22/2020 18:36,0.232,0,,
333,11/23/2020 0:36,0.232,0,,
334,11/23/2020 6:36,0.232,0,,
335,11/23/2020 12:36,0.232,161.5,,
336,11/23/2020 18:36,0.232,0,,
337,11/24/2020 0:36,0.232,0,,
338,11/24/2020 6:36,-0.213,0,,
339,11/24/2020 12:36,0.121,839.6,,
340,11/24/2020 18:36,0.232,0,,
341,11/25/2020 0:36,0.232,0,,
342,11/25/2020 6:36,0.343,0,,
343,11/25/2020 12:36,0.343,64.6,,
344,11/25/2020 18:36,0.343,0,,
345,11/26/2020 0:36,0.343,0,,
346,11/26/2020 6:36,0.343,0,,
347,11/26/2020 12:36,0.343,172.2,,
348,11/26/2020 18:36,0.343,0,,
349,11/27/2020 0:36,-0.213,0,,
350,11/27/2020 6:36,0.121,0,,
351,11/27/2020 12:36,0.232,75.3,,
352,11/27/2020 18:36,0.453,0,,
353,11/28/2020 0:36,0.343,0,,
354,11/28/2020 6:36,0.232,0,,
355,11/28/2020 12:36,0.343,172.2,,
356,11/28/2020 18:36,0.674,0,,
357,11/29/2020 0:36,1.112,0,,
358,11/29/2020 6:36,0.563,0,,
359,11/29/2020 12:36,1.003,559.7,,
360,11/29/2020 18:36,1.548,0,,
361,11/30/2020 0:36,1.221,0,,
362,11/30/2020 6:36,0.232,0,,
363,11/30/2020 12:36,0.232,86.1,,
364,11/30/2020 18:36,0.343,0,,
365,12/1/2020 0:36,0.01,0,,
366,12/1/2020 6:36,-0.437,0,,
367,12/1/2020 12:36,-0.102,96.9,,
368,12/1/2020 18:36,-0.102,0,,
369,12/2/2020 0:36,-0.325,0,,
370,12/2/2020 6:36,-0.325,0,,
371,12/2/2020 12:36,0.121,183,,
372,12/2/2020 18:36,0.232,0,,
373,12/3/2020 0:36,0.232,0,,
374,12/3/2020 6:36,0.232,0,,
375,12/3/2020 12:36,0.674,538.2,,
376,12/3/2020 18:36,1.439,0,,
377,12/4/2020 0:36,1.548,0,,
378,12/4/2020 6:36,2.624,0,,
379,12/4/2020 12:36,4.207,871.9,,
380,12/4/2020 18:36,4.207,0,,
381,12/5/2020 0:36,3.367,0,,
382,12/5/2020 6:36,2.943,0,,
383,12/5/2020 12:36,5.141,1065.6,,
384,12/5/2020 18:36,5.037,0,,
385,12/6/2020 0:36,3.155,0,,
386,12/6/2020 6:36,2.195,0,,
387,12/6/2020 12:36,2.41,2755.6,,
388,12/6/2020 18:36,1.656,0,,
389,12/7/2020 0:36,1.98,0,,
390,12/7/2020 6:36,3.578,0,,
391,12/7/2020 12:36,5.962,1808.3,,
392,12/7/2020 18:36,6.471,0,,
393,12/8/2020 0:36,6.775,0,,
394,12/8/2020 6:36,7.381,0,,
395,12/8/2020 12:36,8.68,1151.7,,
396,12/8/2020 18:36,6.978,0,,
397,12/9/2020 0:36,5.552,0,,
398,12/9/2020 6:36,3.788,0,,
399,12/9/2020 12:36,3.261,1237.9,,
400,12/9/2020 18:36,1.872,0,,
401,12/10/2020 0:36,1.003,0,,
402,12/10/2020 6:36,1.439,0,,
403,12/10/2020 12:36,1.656,1550,,
404,12/10/2020 18:36,0.121,0,,
405,12/11/2020 0:36,0.01,0,,
406,12/11/2020 6:36,0.01,0,,
407,12/11/2020 12:36,0.121,183,,
408,12/11/2020 18:36,0.121,0,,
409,12/12/2020 0:36,0.01,0,,
410,12/12/2020 6:36,-0.437,0,,
411,12/12/2020 12:36,-0.662,355.2,,
412,12/12/2020 18:36,-0.662,0,,
413,12/13/2020 0:36,0.01,0,,
414,12/13/2020 6:36,0.121,0,,
415,12/13/2020 12:36,0.121,0,,
416,12/13/2020 18:36,0.121,0,,
417,12/14/2020 0:36,0.232,0,,
418,12/14/2020 6:36,0.232,0,,
419,12/14/2020 12:36,0.232,43.1,,
420,12/14/2020 18:36,0.343,0,,
421,12/15/2020 0:36,0.343,0,,
422,12/15/2020 6:36,0.343,0,,
423,12/15/2020 12:36,0.232,0,,
424,12/15/2020 18:36,0.343,0,,
425,12/16/2020 0:36,0.343,0,,
426,12/16/2020 6:36,0.343,0,,
427,12/16/2020 12:36,0.343,0,,
428,12/16/2020 18:36,0.343,0,,
429,12/17/2020 0:36,0.343,0,,
430,12/17/2020 6:36,0.343,0,,
431,12/17/2020 12:36,0.343,10.8,,
432,12/17/2020 18:36,0.343,0,,
433,12/18/2020 0:36,0.343,0,,
434,12/18/2020 6:36,0.343,0,,
435,12/18/2020 12:36,0.343,43.1,,
436,12/18/2020 18:36,0.343,0,,
437,12/19/2020 0:36,0.453,0,,
438,12/19/2020 6:36,0.343,0,,
439,12/19/2020 12:36,0.453,75.3,,
440,12/19/2020 18:36,0.674,0,,
441,12/20/2020 0:36,4.519,0,,
442,12/20/2020 6:36,5.757,0,,
443,12/20/2020 12:36,6.166,64.6,,
444,12/20/2020 18:36,6.471,0,,
445,12/21/2020 0:36,6.877,0,,
446,12/21/2020 6:36,6.573,0,,
447,12/21/2020 12:36,6.166,667.4,,
448,12/21/2020 18:36,5.244,0,,
449,12/22/2020 0:36,0.674,0,,
450,12/22/2020 6:36,0.232,0,,
451,12/22/2020 12:36,0.343,118.4,,
452,12/22/2020 18:36,0.232,0,,
453,12/23/2020 0:36,-0.102,0,,
454,12/23/2020 6:36,-0.662,0,,
455,12/23/2020 12:36,-0.213,172.2,,
456,12/23/2020 18:36,0.121,0,,
457,12/24/2020 0:36,0.232,0,,
458,12/24/2020 6:36,0.232,0,,
459,12/24/2020 12:36,0.563,1722.2,,
460,12/24/2020 18:36,1.872,0,,
461,12/25/2020 0:36,2.41,0,,
462,12/25/2020 6:36,2.303,0,,
463,12/25/2020 12:36,1.439,688.9,,
464,12/25/2020 18:36,2.088,0,,
465,12/26/2020 0:36,1.656,0,,
466,12/26/2020 6:36,0.343,0,,
467,12/26/2020 12:36,0.232,419.8,,
468,12/26/2020 18:36,0.343,0,,
469,12/27/2020 0:36,-0.102,0,,
470,12/27/2020 6:36,-0.213,0,,
471,12/27/2020 12:36,0.01,968.8,,
472,12/27/2020 18:36,-0.325,0,,
473,12/28/2020 0:36,-0.662,0,,
474,12/28/2020 6:36,-0.662,0,,
475,12/28/2020 12:36,0.01,1377.8,,
476,12/28/2020 18:36,0.01,0,,
477,12/29/2020 0:36,-0.102,0,,
478,12/29/2020 6:36,-0.325,0,,
479,12/29/2020 12:36,0.01,355.2,,
480,12/29/2020 18:36,0.121,0,,
481,12/30/2020 0:36,0.121,0,,
482,12/30/2020 6:36,0.01,0,,
483,12/30/2020 12:36,0.01,129.2,,
484,12/30/2020 18:36,0.01,0,,
485,12/31/2020 0:36,0.01,0,,
486,12/31/2020 6:36,0.01,0,,
487,12/31/2020 12:36,0.121,0,,
488,12/31/2020 18:36,0.121,0,,
489,1/1/2021 0:36,0.121,0,,
490,1/1/2021 6:36,0.121,0,,
491,1/1/2021 12:36,0.121,10.8,,
492,1/1/2021 18:36,0.121,0,,
493,1/2/2021 0:36,0.121,0,,
494,1/2/2021 6:36,0.121,0,,
495,1/2/2021 12:36,0.121,0,,
496,1/2/2021 18:36,0.121,0,,
497,1/3/2021 0:36,0.121,0,,
498,1/3/2021 6:36,0.121,0,,
499,1/3/2021 12:36,0.121,0,,
500,1/3/2021 18:36,0.121,0,,
501,1/4/2021 0:36,0.121,0,,
502,1/4/2021 6:36,0.121,0,,
503,1/4/2021 12:36,0.121,0,,
504,1/4/2021 18:36,0.121,0,,
505,1/5/2021 0:36,0.121,0,,
506,1/5/2021 6:36,0.121,0,,
507,1/5/2021 12:36,0.01,32.3,,
508,1/5/2021 18:36,0.121,0,,
509,1/6/2021 0:36,0.121,0,,
510,1/6/2021 6:36,0.121,0,,
511,1/6/2021 12:36,0.121,0,,
512,1/6/2021 18:36,0.121,0,,
513,1/7/2021 0:36,0.121,0,,
514,1/7/2021 6:36,0.121,0,,
515,1/7/2021 12:36,0.121,10.8,,
516,1/7/2021 18:36,0.121,0,,
517,1/8/2021 0:36,0.121,0,,
518,1/8/2021 6:36,0.121,0,,
519,1/8/2021 12:36,0.121,10.8,,
520,1/8/2021 18:36,0.121,0,,
521,1/9/2021 0:36,0.121,0,,
522,1/9/2021 6:36,0.01,0,,
523,1/9/2021 12:36,0.01,10.8,,
524,1/9/2021 18:36,0.121,0,,
525,1/10/2021 0:36,0.121,0,,
526,1/10/2021 6:36,0.121,0,,
527,1/10/2021 12:36,0.121,10.8,,
528,1/10/2021 18:36,0.121,0,,
529,1/11/2021 0:36,0.121,0,,
530,1/11/2021 6:36,0.121,0,,
531,1/11/2021 12:36,0.232,53.8,,
532,1/11/2021 18:36,0.232,0,,
533,1/12/2021 0:36,0.232,0,,
534,1/12/2021 6:36,0.563,0,,
535,1/12/2021 12:36,5.552,86.1,,
536,1/12/2021 18:36,7.079,0,,
537,1/13/2021 0:36,7.682,0,,
538,1/13/2021 6:36,2.41,0,,
539,1/13/2021 12:36,2.303,1194.8,,
540,1/13/2021 18:36,1.112,0,,
541,1/14/2021 0:36,1.872,0,,
542,1/14/2021 6:36,2.943,0,,
543,1/14/2021 12:36,5.962,1291.7,,
544,1/14/2021 18:36,5.86,0,,
545,1/15/2021 0:36,5.347,0,,
546,1/15/2021 6:36,4.934,0,,
547,1/15/2021 12:36,5.244,764.2,,
548,1/15/2021 18:36,5.037,0,,
549,1/16/2021 0:36,3.261,0,,
550,1/16/2021 6:36,3.155,0,,
551,1/16/2021 12:36,5.655,1636.1,,
552,1/16/2021 18:36,4.831,0,,
553,1/17/2021 0:36,4.311,0,,
554,1/17/2021 6:36,3.578,0,,
555,1/17/2021 12:36,4.311,1377.8,,
556,1/17/2021 18:36,3.998,0,,
557,1/18/2021 0:36,2.303,0,,
558,1/18/2021 6:36,1.439,0,,
559,1/18/2021 12:36,3.261,1377.8,,
560,1/18/2021 18:36,1.764,0,,
561,1/19/2021 0:36,-0.102,0,,
562,1/19/2021 6:36,-0.549,0,,
563,1/19/2021 12:36,0.453,1550,,
564,1/19/2021 18:36,0.893,0,,
565,1/20/2021 0:36,1.221,0,,
566,1/20/2021 6:36,1.872,0,,
567,1/20/2021 12:36,3.472,2066.7,,
568,1/20/2021 18:36,2.41,0,,
569,1/21/2021 0:36,2.088,0,,
570,1/21/2021 6:36,1.003,0,,
571,1/21/2021 12:36,2.41,1237.9,,
572,1/21/2021 18:36,2.837,0,,
573,1/22/2021 0:36,1.656,0,,
574,1/22/2021 6:36,0.563,0,,
575,1/22/2021 12:36,1.112,1377.8,,
576,1/22/2021 18:36,-0.102,0,,
577,1/23/2021 0:36,-0.774,0,,
578,1/23/2021 6:36,-0.887,0,,
579,1/23/2021 12:36,-0.102,1894.5,,
580,1/23/2021 18:36,-0.102,0,,
581,1/24/2021 0:36,-0.774,0,,
582,1/24/2021 6:36,-1.001,0,,
583,1/24/2021 12:36,-0.662,731.9,,
584,1/24/2021 18:36,-0.774,0,,
585,1/25/2021 0:36,-0.774,0,,
586,1/25/2021 6:36,-0.774,0,,
587,1/25/2021 12:36,-0.549,236.8,,
588,1/25/2021 18:36,-0.549,0,,
